Customer Name,Ventura Foods Fort Worth Plant #60
Address,1100 Defiel Road,Saginaw
Contact,
GLID (Payer) / GLID (Sold To),6100788687,6100788687
Invoice Number,5018289234
Invoice Date,28.10.2023
Invoice Period - From/To,22.10.2023,28.10.2023
Period Days,7
,

Product Name,Product Code,Paying Opening Balance,Paying Closing Balance,Product Days,,,,
48x 40 CHEP Pallets,04001,14001,14445,102488.,,,,


UMI,Product Code,Sender Global Id,Sender External Code,Sender Name,Sender Town,Sender Country,Receiver Global Id,Receiver External Code,Receiver Name,Receiver Town,Receiver Country,Quantity,Transaction Status,Reason Code,Reason Description,Reference1,Reference2,Reference3,Date of Notification,Movement Date,Pricing Date,Transaction Type,Corr/Rev,,,,,,,,,,,,,,
02023127042916,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603565200172,06030813,82349,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042915,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603565200171,06030812,82347,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042914,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603565200170,06030811,82346,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042913,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603565200169,06030809,82323,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042912,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603565200168,06030808,82322,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042911,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603565200167,06030806,82320,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042910,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603565200166,06030805,82319,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042909,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603565200165,06030803,82316,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127042908,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603565200164,06030801,82314,24.10.2023,23.10.2023,23.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044198,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603566200268,06030833,82369,26.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044197,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603566200267,06030832,82368,26.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127598359,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603566000005,06030831,82367,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557916,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603565900254,06030830,82366,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557915,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603565900253,06030828,82363,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557914,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603565900252,06030827,82362,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557913,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603565900251,06030825,82361,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557912,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603565900250,06030824,82360,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557911,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603565900249,06030823,82359,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557909,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603565900247,06030821,82358,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557908,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603565900246,06030820,82357,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557907,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603565900245,06030819,82356,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023127557906,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603565900244,06030818,82355,25.10.2023,24.10.2023,24.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554524,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603566600189,06030860,82390,27.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554523,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603566600188,06030859,82389,27.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554522,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566600187,06030858,82388,27.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128091812,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603566300004,06030856,82386,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044214,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603566200284,06030855,82385,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044213,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566200283,06030854,82384,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044212,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603566200282,06030853,82383,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044211,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603566200281,06030852,82382,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044210,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603566200280,06030848,82381,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044209,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603566200279,06030847,82379,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044208,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603566200278,06030845,82376,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044207,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603566200277,06030844,82378,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044206,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566200276,06030843,82416,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044205,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603566200275,06030842,82377,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044204,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566200274,06030841,82415,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044203,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603566200273,06030840,82428,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044202,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603566200272,06030839,82375,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044201,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603566200271,06030837,82374,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044200,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566200270,06030836,82372,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128044199,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603566200269,06030835,82371,26.10.2023,25.10.2023,25.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123716,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,24,C,,,6603566800180,06030894,82424,28.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123715,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603566800179,06030893,82423,28.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123714,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603566800178,06030892,82420,28.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123713,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603566800177,06030891,82419,28.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123712,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603566800176,06030890,82418,28.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123711,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603566800175,06030889,82417,28.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128604253,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603566700001,06030888,82414,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554527,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603566600192,06030865,82395,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554526,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603566600191,06030863,82394,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554525,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603566600190,06030861,82392,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554521,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603566600193,06030866,82393,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554520,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603566600194,06030868,82478,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554519,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603566600195,06030869,82396,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554518,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566600196,06030870,82479,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554517,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603566600197,06030871,82397,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554516,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603566600198,06030874,82398,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554515,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566600199,06030875,82475,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554514,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603566600200,06030876,82399,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554513,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603566600201,06030877,82401,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554512,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566600202,06030878,82402,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554511,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603566600203,06030879,82403,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554510,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603566600204,06030880,82404,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554509,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603566600206,06030883,82407,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554508,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603566600207,06030884,82408,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554507,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566600208,06030885,82412,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554506,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,19,C,,,6603566600209,06030886,82410,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554505,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603566600210,06030887,82411,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023128554504,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603566600205,06030882,82406,27.10.2023,26.10.2023,26.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129166538,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603566900007,06030923,82481,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123738,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603566800202,06030922,82480,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123737,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566800201,06030921,82477,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123736,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566800200,06030920,82476,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123735,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603566800199,06030918,82474,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123734,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603566800198,06030917,82473,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123733,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603566800197,06030916,82472,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123732,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603566800196,06030915,82471,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123731,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603566800195,06030914,82470,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123730,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566800194,06030913,82467,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123729,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,21,C,,,6603566800193,06030912,82468,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123728,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603566800192,06030911,82465,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023129123727,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603566800191,06030910,82466,28.10.2023,27.10.2023,27.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
