Customer Name,Ventura Foods Fort Worth Plant #60
Address,1100 Defiel Road,Saginaw
Contact,
GLID (Payer) / GLID (Sold To),6100788687,6100788687
Invoice Number,5018250525
Invoice Date,14.10.2023
Invoice Period - From/To,08.10.2023,14.10.2023
Period Days,7
,

Product Name,Product Code,Paying Opening Balance,Paying Closing Balance,Product Days,,,,
48x 40 CHEP Pallets,04001,12480,13226,90618.,,,,


UMI,Product Code,Sender Global Id,Sender External Code,Sender Name,Sender Town,Sender Country,Receiver Global Id,Receiver External Code,Receiver Name,Receiver Town,Receiver Country,Quantity,Transaction Status,Reason Code,Reason Description,Reference1,Reference2,Reference3,Date of Notification,Movement Date,Pricing Date,Transaction Type,Corr/Rev,,,,,,,,,,,,,,
02023121014041,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,22,C,,,6603561100156,06030417,81937,10.10.2023,07.10.2023,07.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014040,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100157,06030418,81902,10.10.2023,07.10.2023,07.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014039,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603561100158,06030423,81907,10.10.2023,07.10.2023,07.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014038,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603561100159,06030425,81938,10.10.2023,07.10.2023,07.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014037,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100160,06030427,81936,10.10.2023,07.10.2023,07.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522121,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603562000261,06030458,81963,11.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522120,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562000262,06030459,81964,11.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522119,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603562000263,06030460,81965,11.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522099,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603562000264,06030461,81966,11.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121056249,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603561200027,06030457,81962,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014036,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,17,C,,,6603561100161,06030429,81939,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014035,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603561100162,06030432,81930,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014034,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603561100163,06030433,81934,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014033,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603561100164,06030434,81940,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014032,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603561100165,06030435,81941,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014031,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100166,06030436,81971,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014030,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603561100167,06030438,81942,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014029,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603561100168,06030439,81947,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014028,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603561100169,06030440,81946,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014027,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603561100170,06030441,81944,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014026,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603561100171,06030442,81945,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014025,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603561100172,06030443,81948,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014024,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100182,06030456,81961,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014023,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603561100181,06030455,81960,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014022,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100180,06030454,81959,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014021,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603561100179,06030453,81958,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014020,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100178,06030452,81957,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014019,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603561100177,06030451,81956,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014018,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603561100176,06030450,81955,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014017,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603561100175,06030449,81954,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014016,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603561100174,06030448,81953,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121014015,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603561100173,06030444,81949,10.10.2023,09.10.2023,09.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039442,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603562400226,06030492,82001,12.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039441,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562400225,06030491,81998,12.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039440,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603562400224,06030490,82000,12.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039439,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603562400223,06030489,81999,12.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039438,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603562400222,06030487,81996,12.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121563226,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562100004,06030486,81995,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121563223,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562100003,06030485,81994,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522118,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603562000283,06030484,81993,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522117,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603562000282,06030483,81992,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522116,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603562000281,06030482,81989,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522115,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603562000280,06030481,81991,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522114,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603562000279,06030480,81987,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522113,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603562000278,06030479,81986,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522112,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603562000277,06030478,81985,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522111,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603562000276,06030477,81988,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522110,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562000275,06030476,81990,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522109,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603562000274,06030475,81983,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522108,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603562000273,06030474,81982,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522107,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603562000272,06030472,81980,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522106,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603562000271,06030471,81979,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522105,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603562000270,06030470,81978,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522104,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603562000269,06030468,81973,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522103,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603562000268,06030466,81969,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522102,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603562000267,06030465,81970,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522101,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603562000266,06030464,81972,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023121522100,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603562000265,06030462,81968,11.10.2023,10.10.2023,10.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122515704,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562700210,06030533,82036,13.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122515703,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,16,C,,,6603562700209,06030532,82040,13.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122515702,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,17,C,,,6603562700208,06030531,82041,13.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122515701,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603562700207,06030530,82042,13.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122515700,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603562700206,06030529,82035,13.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122515699,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562700205,06030527,82039,13.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039468,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603562400251,06030526,82033,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039467,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603562400250,06030524,82032,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039466,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603562400249,06030523,82030,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039465,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,19,C,,,6603562400248,06030522,82029,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039464,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603562400247,06030521,82027,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039463,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,24,C,,,6603562400246,06030520,82026,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039462,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,19,C,,,6603562400245,06030519,82025,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039461,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603562400244,06030517,82022,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039460,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603562400243,06030516,82023,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039459,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603562400242,06030515,82021,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039458,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603562400241,06030514,82020,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023122039457,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603562400240,06030513,82018,12.10.2023,11.10.2023,11.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
