Customer Name,Ventura Foods Fort Worth Plant #60
Address,1100 Defiel Road,Saginaw
Contact,
GLID (Payer) / GLID (Sold To),6100788687,6100788687
Invoice Number,5018269550
Invoice Date,21.10.2023
Invoice Period - From/To,15.10.2023,21.10.2023
Period Days,7
,

Product Name,Product Code,Paying Opening Balance,Paying Closing Balance,Product Days,,,,
48x 40 CHEP Pallets,04001,13226,14001,96450.,,,,


UMI,Product Code,Sender Global Id,Sender External Code,Sender Name,Sender Town,Sender Country,Receiver Global Id,Receiver External Code,Receiver Name,Receiver Town,Receiver Country,Quantity,Transaction Status,Reason Code,Reason Description,Reference1,Reference2,Reference3,Date of Notification,Movement Date,Pricing Date,Transaction Type,Corr/Rev,,,,,,,,,,,,,,
02023123941187,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603563500174,06030621,82122,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941186,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603563500175,06030622,82123,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941185,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603563500176,06030623,82118,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941184,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603563500177,06030624,82120,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941183,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603563500178,06030625,82121,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941182,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603563500179,06030626,82119,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941181,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603563500180,06030628,82116,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941180,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603563500181,06030629,82134,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941163,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603563500170,06030612,82127,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941162,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603563500171,06030613,82132,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941161,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603563500172,06030617,82129,17.10.2023,14.10.2023,14.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495028,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603564000252,06030659,82165,18.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495027,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603564000251,06030658,82163,18.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495026,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603564000250,06030657,82164,18.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495025,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603564000254,06030662,82168,18.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495024,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603564000253,06030661,82167,18.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941179,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603563500182,06030630,82139,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941178,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603563500183,06030632,82137,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941177,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603563500184,06030637,82142,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941176,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603563500185,06030638,82145,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941175,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603563500186,06030639,82146,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941174,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603563500187,06030640,82147,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941173,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603563500188,06030641,82148,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941172,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603563500189,06030642,82151,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941171,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603563500190,06030643,82150,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941170,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603563500191,06030644,82149,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941169,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603563500197,06030650,82157,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941168,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603563500198,06030652,82158,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941160,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603563500192,06030645,82152,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941159,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603563500193,06030646,82153,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941158,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603563500194,06030647,82154,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941157,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603563500195,06030648,82155,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941156,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603563500196,06030649,82156,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941155,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603563500199,06030653,82159,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941154,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603563500200,06030654,82160,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941153,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603563500202,06030656,82162,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023123941152,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603563500201,06030655,82161,17.10.2023,16.10.2023,16.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043518,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,12,C,,,6603564200268,06030707,82208,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043517,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564200267,06030706,82206,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043516,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603564200266,06030705,82205,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043515,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564200265,06030703,82202,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043514,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603564200264,06030702,82201,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043513,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603564200263,06030701,82199,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043512,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603564200262,06030700,82200,19.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495047,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603564000255,06030663,82170,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495046,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603564000256,06030664,82171,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495045,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603564000257,06030665,82172,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495044,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603564000258,06030667,82174,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495043,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603564000259,06030670,82177,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495042,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,24,C,,,6603564000260,06030672,82178,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495041,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603564000261,06030673,82179,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495040,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,17,C,,,6603564000262,06030676,82184,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495039,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603564000263,06030677,82183,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495038,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603564000264,06030678,82182,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495037,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603564000265,06030679,82185,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495036,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564000266,06030680,82186,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495035,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603564000267,06030689,82189,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495034,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603564000268,06030691,82191,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495033,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603564000269,06030692,82192,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495032,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564000270,06030694,82193,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495031,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603564000271,06030695,82194,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495030,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564000272,06030698,82198,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023124495029,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564000273,06030699,82197,18.10.2023,17.10.2023,17.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125563532,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603564700174,06030743,82261,20.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125563531,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603564700173,06030742,82260,20.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125563530,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603564700172,06030741,82259,20.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125563529,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,19,C,,,6603564700171,06030740,82257,20.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125563528,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603564700170,06030739,82258,20.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125090059,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603564300007,06030738,82256,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043538,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,16,C,,,6603564200288,06030737,82254,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043537,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,24,C,,,6603564200287,06030734,82252,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043536,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603564200286,06030733,82251,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043535,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,6,C,,,6603564200285,06030732,82250,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043534,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564200284,06030731,82079,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043533,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603564200283,06030730,82249,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043532,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603564200282,06030724,82244,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043531,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564200281,06030723,82243,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043530,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603564200280,06030722,82220,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043529,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,13,C,,,6603564200279,06030719,82219,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043528,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,4,C,,,6603564200278,06030718,82217,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043527,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603564200277,06030717,82215,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043526,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603564200276,06030716,82216,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023125043525,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603564200275,06030715,82214,19.10.2023,18.10.2023,18.10.2023,Cust Transfer Out,,,,,,,,,,,,,,,
